application_id,customer_id,application_date,channel,applicant_age,employment_type,housing_status,annual_income,credit_score,risk_tier,debt_to_income_ratio,loan_purpose,loan_amount,loan_term_months,interest_rate_pct,final_stage_reached,application_status,portfolio_loan_status,outstanding_balance,total_funnel_duration_hours
APP-011303,CUST-011303,2022-10-27,Mobile App,39,Part-Time,Mortgage,18000,710,Tier B (Good),0.112,Auto Refinance,9000,60,10.61,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,24.7
APP-011304,CUST-011304,2022-04-02,Direct Web,24,Full-Time,Mortgage,40844,594,Tier D (Subprime),0.386,Personal,7500,36,21.51,Lead Captured,Abandoned,Incomplete,0.0,3.71
APP-011305,CUST-011305,2022-07-17,Direct Web,22,Full-Time,Own,199179,662,Tier C (Fair),0.239,Home Improvement,40500,60,15.58,Lead Captured,Abandoned,Incomplete,0.0,1.78
APP-011306,CUST-011306,2022-06-07,Direct Web,35,Full-Time,Rent,79365,590,Tier D (Subprime),0.32,Debt Consolidation,5500,60,22.09,Disbursed,Active/Funded,Delinquent (30-59 DPD),4485.56,134.52
APP-011307,CUST-011307,2023-03-04,Mobile App,38,Full-Time,Rent,74910,671,Tier C (Fair),0.26,Home Improvement,23500,36,14.89,Document Verification,Credit Declined,Declined_Credit,0.0,33.63
APP-011308,CUST-011308,2022-07-17,Direct Web,25,Part-Time,Rent,22327,743,Tier B (Good),0.237,Debt Consolidation,9500,36,10.49,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,18.39
APP-011309,CUST-011309,2022-03-18,Broker Aggregator,48,Self-Employed,Mortgage,62081,677,Tier C (Fair),0.395,Debt Consolidation,20000,60,16.64,Lead Captured,Abandoned,Incomplete,0.0,3.64
APP-011310,CUST-011310,2022-12-15,Mobile App,39,Full-Time,Mortgage,40527,734,Tier B (Good),0.471,Debt Consolidation,33500,36,12.11,Credit Approved,Offer Declined,Offer_Rejected,0.0,115.75
APP-011311,CUST-011311,2024-06-11,Affiliate Partner,48,Full-Time,Mortgage,33500,747,Tier B (Good),0.315,Personal,15000,36,10.86,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,26.15
APP-011312,CUST-011312,2024-02-11,Direct Web,28,Part-Time,Mortgage,21739,613,Tier D (Subprime),0.311,Personal,23500,60,21.66,Document Verification,Credit Declined,Declined_Credit,0.0,75.36
APP-011313,CUST-011313,2022-04-04,Affiliate Partner,37,Full-Time,Mortgage,161845,730,Tier B (Good),0.561,Home Improvement,37500,36,12.84,Document Verification,Credit Declined,Declined_Credit,0.0,63.23
APP-011314,CUST-011314,2022-06-29,Direct Web,21,Full-Time,Own,38153,729,Tier B (Good),0.181,Personal,23000,36,10.71,Credit Approved,Offer Declined,Offer_Rejected,0.0,80.11
APP-011315,CUST-011315,2023-11-18,Mobile App,31,Full-Time,Rent,29724,591,Tier D (Subprime),0.104,Home Improvement,42500,60,20.68,Document Verification,Credit Declined,Declined_Credit,0.0,34.45
APP-011316,CUST-011316,2022-10-12,Affiliate Partner,50,Full-Time,Mortgage,51568,772,Tier A (Excellent),0.282,Debt Consolidation,28000,36,8.31,Disbursed,Active/Funded,Current (Good Standing),9333.33,96.77
APP-011317,CUST-011317,2022-05-15,Mobile App,28,Full-Time,Own,52152,675,Tier C (Fair),0.291,Personal,25500,60,15.69,Credit Approved,Offer Declined,Offer_Rejected,0.0,99.37
APP-011318,CUST-011318,2024-09-09,Direct Web,36,Full-Time,Rent,46562,655,Tier C (Fair),0.387,Home Improvement,23000,60,16.19,Disbursed,Active/Funded,Current (Good Standing),22616.67,118.89
APP-011319,CUST-011319,2023-02-17,Direct Web,56,Full-Time,Mortgage,35382,514,Tier E (Deep Subprime),0.206,Small Business,15500,36,28.3,Disbursed,Active/Funded,Current (Good Standing),6888.89,129.52
APP-011320,CUST-011320,2022-02-10,Mobile App,43,Full-Time,Rent,46724,665,Tier C (Fair),0.446,Debt Consolidation,11500,36,16.54,Document Verification,Credit Declined,Declined_Credit,0.0,74.51
APP-011321,CUST-011321,2023-07-23,Mobile App,44,Full-Time,Rent,55360,734,Tier B (Good),0.361,Debt Consolidation,43000,36,11.45,Disbursed,Active/Funded,Current (Good Standing),25083.33,148.23
APP-011322,CUST-011322,2023-02-23,Direct Web,62,Full-Time,Rent,51010,527,Tier E (Deep Subprime),0.292,Personal,15500,60,28.1,Document Verification,Credit Declined,Declined_Credit,0.0,41.84
APP-011323,CUST-011323,2022-09-23,Direct Web,31,Full-Time,Mortgage,52662,715,Tier B (Good),0.147,Home Improvement,26500,60,10.07,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,19.84
APP-011324,CUST-011324,2022-03-05,Mobile App,48,Full-Time,Mortgage,41597,750,Tier A (Excellent),0.523,Home Improvement,21500,60,9.33,Disbursed,Active/Funded,Current (Good Standing),10033.33,131.52
APP-011325,CUST-011325,2024-04-23,Mobile App,39,Self-Employed,Mortgage,39932,841,Tier A (Excellent),0.431,Home Improvement,15000,36,8.71,Disbursed,Active/Funded,Current (Good Standing),12500.0,57.46
APP-011326,CUST-011326,2022-03-30,Direct Web,35,Full-Time,Mortgage,53127,638,Tier D (Subprime),0.175,Personal,30500,36,21.4,Credit Approved,Offer Declined,Offer_Rejected,0.0,98.54
APP-011327,CUST-011327,2022-03-10,Affiliate Partner,22,Full-Time,Mortgage,69724,572,Tier E (Deep Subprime),0.158,Auto Refinance,14000,36,28.55,Document Verification,Credit Declined,Declined_Credit,0.0,64.01
APP-011328,CUST-011328,2023-06-01,Direct Web,21,Full-Time,Own,105120,827,Tier A (Excellent),0.321,Debt Consolidation,12000,36,8.64,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,23.27
APP-011329,CUST-011329,2023-11-18,Direct Web,41,Unemployed,Rent,19061,763,Tier A (Excellent),0.529,Debt Consolidation,26500,36,10.16,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,31.64
APP-011330,CUST-011330,2022-09-01,Direct Web,50,Full-Time,Rent,29236,672,Tier C (Fair),0.229,Small Business,9500,36,15.59,Disbursed,Active/Funded,Current (Good Standing),2638.89,104.48
APP-011331,CUST-011331,2024-01-26,Mobile App,37,Part-Time,Rent,18505,567,Tier E (Deep Subprime),0.126,Debt Consolidation,30500,60,27.36,Document Verification,Credit Declined,Declined_Credit,0.0,46.92
APP-011332,CUST-011332,2022-07-29,Mobile App,46,Full-Time,Mortgage,64361,697,Tier C (Fair),0.097,Personal,22500,36,15.25,Disbursed,Active/Funded,Current (Good Standing),5625.0,105.53
APP-011333,CUST-011333,2024-10-03,Direct Web,39,Full-Time,Rent,63445,637,Tier D (Subprime),0.177,Small Business,11000,60,20.47,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,20.68
APP-011334,CUST-011334,2023-07-27,Direct Web,36,Full-Time,Mortgage,90137,623,Tier D (Subprime),0.333,Personal,37500,60,22.26,Disbursed,Active/Funded,Delinquent (30-59 DPD),26675.57,96.87
APP-011335,CUST-011335,2022-10-24,Mobile App,29,Full-Time,Own,36401,597,Tier D (Subprime),0.418,Home Improvement,16500,60,22.11,Document Verification,Credit Declined,Declined_Credit,0.0,47.55
APP-011336,CUST-011336,2023-01-13,Direct Web,32,Full-Time,Rent,50939,622,Tier D (Subprime),0.33,Debt Consolidation,40000,36,21.41,Disbursed,Active/Funded,Current (Good Standing),16666.67,90.53
APP-011337,CUST-011337,2022-11-21,Broker Aggregator,35,Full-Time,Mortgage,48722,690,Tier C (Fair),0.27,Debt Consolidation,8000,36,15.67,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,38.86
APP-011338,CUST-011338,2024-04-29,Affiliate Partner,34,Contractor,Own,21244,830,Tier A (Excellent),0.357,Home Improvement,10500,60,8.62,Disbursed,Active/Funded,Current (Good Standing),9450.0,63.02
APP-011339,CUST-011339,2023-07-07,Direct Web,34,Full-Time,Rent,97595,698,Tier C (Fair),0.369,Personal,40000,36,16.16,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,22.25
APP-011340,CUST-011340,2023-02-07,Direct Web,28,Full-Time,Rent,83572,687,Tier C (Fair),0.321,Home Improvement,23000,60,15.87,Disbursed,Active/Funded,Current (Good Standing),15333.33,93.07
APP-011341,CUST-011341,2024-07-26,Direct Web,36,Full-Time,Mortgage,42937,631,Tier D (Subprime),0.401,Small Business,24500,60,21.59,Document Verification,Credit Declined,Declined_Credit,0.0,30.86
APP-011342,CUST-011342,2024-09-30,Affiliate Partner,38,Full-Time,Mortgage,76775,577,Tier E (Deep Subprime),0.333,Debt Consolidation,23000,36,28.2,Document Verification,Credit Declined,Declined_Credit,0.0,54.35
APP-011343,CUST-011343,2022-12-31,Direct Web,62,Full-Time,Mortgage,39814,666,Tier C (Fair),0.36,Personal,37000,36,15.41,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,7.24
APP-011344,CUST-011344,2022-09-29,Affiliate Partner,42,Full-Time,Rent,41415,809,Tier A (Excellent),0.181,Debt Consolidation,25500,36,7.65,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,10.13
APP-011345,CUST-011345,2023-08-08,Direct Web,31,Full-Time,Mortgage,49027,806,Tier A (Excellent),0.389,Debt Consolidation,16000,36,9.61,Disbursed,Active/Funded,Current (Good Standing),9777.78,80.7
APP-011346,CUST-011346,2022-12-16,Mobile App,47,Contractor,Rent,26724,705,Tier B (Good),0.227,Home Improvement,17000,60,10.33,Disbursed,Active/Funded,Current (Good Standing),10766.67,127.39
APP-011347,CUST-011347,2023-11-14,Direct Web,22,Full-Time,Mortgage,67764,625,Tier D (Subprime),0.374,Auto Refinance,27500,36,21.57,Document Verification,Credit Declined,Declined_Credit,0.0,46.85
APP-011348,CUST-011348,2022-04-15,Broker Aggregator,23,Full-Time,Rent,59272,676,Tier C (Fair),0.503,Personal,16500,60,16.42,Document Verification,Credit Declined,Declined_Credit,0.0,68.06
APP-011349,CUST-011349,2024-07-24,Affiliate Partner,24,Self-Employed,Rent,61490,799,Tier A (Excellent),0.229,Debt Consolidation,22000,36,8.72,Disbursed,Active/Funded,Current (Good Standing),20166.67,100.08
APP-011350,CUST-011350,2023-10-25,Direct Web,33,Part-Time,Own,20976,758,Tier A (Excellent),0.602,Personal,41500,36,10.06,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,11.32
APP-011351,CUST-011351,2022-11-29,Affiliate Partner,21,Full-Time,Rent,36366,631,Tier D (Subprime),0.488,Home Improvement,25500,60,22.99,Credit Approved,Offer Declined,Offer_Rejected,0.0,97.89
APP-011352,CUST-011352,2022-04-15,Broker Aggregator,43,Full-Time,Mortgage,47301,613,Tier D (Subprime),0.239,Debt Consolidation,14500,60,21.34,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,10.3
APP-011353,CUST-011353,2022-11-08,Direct Web,21,Self-Employed,Mortgage,80048,850,Tier A (Excellent),0.267,Personal,21500,36,8.39,Disbursed,Active/Funded,Current (Good Standing),7763.89,95.26
APP-011354,CUST-011354,2022-05-01,Mobile App,50,Full-Time,Own,67707,617,Tier D (Subprime),0.137,Personal,16000,60,21.33,Disbursed,Active/Funded,Current (Good Standing),8000.0,115.83
APP-011355,CUST-011355,2024-08-20,Mobile App,53,Full-Time,Mortgage,39482,743,Tier B (Good),0.359,Debt Consolidation,24000,60,11.75,Disbursed,Active/Funded,Current (Good Standing),23200.0,121.3
APP-011356,CUST-011356,2022-02-21,Mobile App,33,Contractor,Mortgage,67978,777,Tier A (Excellent),0.202,Debt Consolidation,26000,60,8.64,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,16.73
APP-011357,CUST-011357,2022-02-11,Broker Aggregator,32,Unemployed,Rent,73401,578,Tier E (Deep Subprime),0.224,Debt Consolidation,17000,60,28.58,Disbursed,Active/Funded,Current (Good Standing),7650.0,59.12
APP-011358,CUST-011358,2022-01-18,Mobile App,21,Full-Time,Rent,90888,585,Tier D (Subprime),0.338,Debt Consolidation,10000,60,22.15,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,32.73
APP-011359,CUST-011359,2022-08-18,Mobile App,29,Full-Time,Own,64076,667,Tier C (Fair),0.249,Small Business,7500,36,15.92,Credit Approved,Offer Declined,Offer_Rejected,0.0,78.2
APP-011360,CUST-011360,2022-08-02,Direct Web,25,Full-Time,Own,61084,778,Tier A (Excellent),0.526,Auto Refinance,22000,36,9.44,Lead Captured,Abandoned,Incomplete,0.0,0.61
APP-011361,CUST-011361,2024-05-05,Mobile App,36,Full-Time,Rent,27613,607,Tier D (Subprime),0.319,Personal,24000,60,21.79,Document Verification,Credit Declined,Declined_Credit,0.0,58.31
APP-011362,CUST-011362,2024-06-15,Mobile App,41,Full-Time,Rent,36090,730,Tier B (Good),0.18,Debt Consolidation,6500,60,10.05,Disbursed,Active/Funded,Current (Good Standing),6066.67,59.81
APP-011363,CUST-011363,2022-11-07,Direct Web,33,Full-Time,Rent,32622,759,Tier A (Excellent),0.304,Small Business,14000,36,8.56,Disbursed,Active/Funded,Current (Good Standing),5055.56,141.92
APP-011364,CUST-011364,2024-10-11,Mobile App,44,Full-Time,Mortgage,32227,579,Tier E (Deep Subprime),0.459,Personal,26500,36,29.31,Lead Captured,Abandoned,Incomplete,0.0,1.49
APP-011365,CUST-011365,2023-10-16,Mobile App,27,Self-Employed,Mortgage,185360,658,Tier C (Fair),0.339,Personal,26000,60,16.41,Credit Approved,Offer Declined,Offer_Rejected,0.0,68.06
APP-011366,CUST-011366,2024-05-10,Affiliate Partner,50,Full-Time,Other,68832,646,Tier C (Fair),0.367,Debt Consolidation,29500,36,16.57,Credit Approved,Offer Declined,Offer_Rejected,0.0,50.76
APP-011367,CUST-011367,2023-05-15,Direct Web,33,Contractor,Rent,27659,628,Tier D (Subprime),0.488,Personal,22000,36,23.09,Disbursed,Active/Funded,Current (Good Standing),11611.11,106.42
APP-011368,CUST-011368,2023-06-04,Direct Web,21,Full-Time,Mortgage,66179,701,Tier B (Good),0.519,Personal,28000,36,12.26,Disbursed,Active/Funded,Current (Good Standing),14777.78,91.08
APP-011369,CUST-011369,2023-08-09,Mobile App,27,Full-Time,Mortgage,61160,748,Tier B (Good),0.345,Personal,23000,36,10.91,Lead Captured,Abandoned,Incomplete,0.0,0.93
APP-011370,CUST-011370,2024-07-26,Direct Web,49,Full-Time,Rent,78288,742,Tier B (Good),0.364,Home Improvement,30500,60,11.42,Disbursed,Active/Funded,Current (Good Standing),28975.0,91.68
APP-011371,CUST-011371,2022-02-25,Direct Web,46,Full-Time,Rent,64273,682,Tier C (Fair),0.283,Debt Consolidation,16000,60,15.99,Credit Approved,Offer Declined,Offer_Rejected,0.0,106.05
APP-011372,CUST-011372,2022-10-25,Direct Web,46,Full-Time,Rent,28182,706,Tier B (Good),0.286,Personal,22000,60,10.59,Lead Captured,Abandoned,Incomplete,0.0,0.13
APP-011373,CUST-011373,2022-07-18,Direct Web,43,Full-Time,Own,35520,621,Tier D (Subprime),0.241,Personal,21500,36,20.97,Credit Approved,Offer Declined,Offer_Rejected,0.0,76.11
APP-011374,CUST-011374,2023-05-23,Direct Web,48,Full-Time,Mortgage,57548,793,Tier A (Excellent),0.363,Debt Consolidation,11000,60,9.45,Disbursed,Active/Funded,Current (Good Standing),7883.33,110.02
APP-011375,CUST-011375,2022-01-01,Mobile App,32,Full-Time,Other,33102,726,Tier B (Good),0.37,Personal,11500,36,11.37,Disbursed,Active/Funded,Current (Good Standing),638.89,104.38
APP-011376,CUST-011376,2024-05-01,Affiliate Partner,42,Full-Time,Rent,75572,654,Tier C (Fair),0.417,Personal,24000,36,16.33,Credit Approved,Offer Declined,Offer_Rejected,0.0,92.66
APP-011377,CUST-011377,2023-10-01,Mobile App,45,Full-Time,Rent,38220,692,Tier C (Fair),0.299,Debt Consolidation,10500,60,15.16,Disbursed,Active/Funded,Current (Good Standing),8225.0,64.22
APP-011378,CUST-011378,2023-09-08,Direct Web,62,Full-Time,Rent,29107,755,Tier A (Excellent),0.379,Debt Consolidation,12000,60,9.27,Disbursed,Active/Funded,Current (Good Standing),9400.0,128.62
APP-011379,CUST-011379,2023-02-04,Direct Web,47,Part-Time,Mortgage,31224,571,Tier E (Deep Subprime),0.465,Debt Consolidation,12500,36,29.43,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,9.92
APP-011380,CUST-011380,2024-10-25,Affiliate Partner,21,Unemployed,Rent,28930,581,Tier D (Subprime),0.209,Debt Consolidation,18500,36,21.06,Document Verification,Credit Declined,Declined_Credit,0.0,49.49
APP-011381,CUST-011381,2024-06-23,Direct Web,21,Part-Time,Own,28348,558,Tier E (Deep Subprime),0.127,Auto Refinance,18500,36,28.03,Lead Captured,Abandoned,Incomplete,0.0,1.98
APP-011382,CUST-011382,2022-12-23,Mobile App,45,Full-Time,Rent,222892,600,Tier D (Subprime),0.379,Home Improvement,41500,60,22.37,Credit Approved,Offer Declined,Offer_Rejected,0.0,64.96
APP-011383,CUST-011383,2023-04-15,Direct Web,44,Full-Time,Rent,118204,743,Tier B (Good),0.33,Auto Refinance,26000,36,11.34,Credit Approved,Offer Declined,Offer_Rejected,0.0,87.13
APP-011384,CUST-011384,2024-02-09,Mobile App,30,Self-Employed,Mortgage,52572,599,Tier D (Subprime),0.132,Auto Refinance,15500,36,20.46,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,35.86
APP-011385,CUST-011385,2022-11-12,Direct Web,31,Full-Time,Mortgage,56211,731,Tier B (Good),0.193,Debt Consolidation,15000,36,11.13,Lead Captured,Abandoned,Incomplete,0.0,0.92
APP-011386,CUST-011386,2024-03-05,Direct Web,28,Full-Time,Rent,57729,610,Tier D (Subprime),0.454,Debt Consolidation,14000,60,22.87,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,26.82
APP-011387,CUST-011387,2024-04-24,Mobile App,22,Full-Time,Rent,46719,498,Tier E (Deep Subprime),0.403,Debt Consolidation,33000,60,28.81,Disbursed,Active/Funded,Delinquent (30-59 DPD),22821.15,111.85
APP-011388,CUST-011388,2023-01-11,Mobile App,48,Full-Time,Mortgage,28342,589,Tier D (Subprime),0.374,Auto Refinance,13500,36,22.56,Document Verification,Credit Declined,Declined_Credit,0.0,49.37
APP-011389,CUST-011389,2023-07-20,Direct Web,23,Full-Time,Rent,58694,640,Tier C (Fair),0.314,Debt Consolidation,15000,36,16.09,Document Verification,Credit Declined,Declined_Credit,0.0,67.1
APP-011390,CUST-011390,2024-08-29,Broker Aggregator,36,Full-Time,Rent,40475,712,Tier B (Good),0.488,Home Improvement,35000,36,11.99,Document Verification,Credit Declined,Declined_Credit,0.0,75.4
APP-011391,CUST-011391,2024-10-03,Direct Web,44,Full-Time,Mortgage,58598,595,Tier D (Subprime),0.229,Home Improvement,24000,60,21.26,Lead Captured,Abandoned,Incomplete,0.0,2.69
APP-011392,CUST-011392,2022-10-03,Mobile App,35,Full-Time,Rent,44907,758,Tier A (Excellent),0.243,Debt Consolidation,35000,60,8.89,Disbursed,Active/Funded,Current (Good Standing),20416.67,135.37
APP-011393,CUST-011393,2023-09-15,Mobile App,48,Self-Employed,Own,56129,648,Tier C (Fair),0.304,Personal,11000,36,16.04,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,19.54
APP-011394,CUST-011394,2022-01-06,Mobile App,40,Part-Time,Mortgage,29970,662,Tier C (Fair),0.523,Debt Consolidation,7500,60,17.2,Document Verification,Credit Declined,Declined_Credit,0.0,41.85
APP-011395,CUST-011395,2022-06-14,Direct Web,28,Part-Time,Mortgage,24063,753,Tier A (Excellent),0.336,Personal,8000,36,8.79,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,25.43
APP-011396,CUST-011396,2023-09-15,Broker Aggregator,32,Full-Time,Mortgage,45594,660,Tier C (Fair),0.313,Small Business,21000,36,15.58,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,14.33
APP-011397,CUST-011397,2024-06-21,Mobile App,41,Unemployed,Other,18000,651,Tier C (Fair),0.309,Home Improvement,32000,60,15.08,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,34.81
APP-011398,CUST-011398,2024-10-29,Mobile App,21,Contractor,Mortgage,20203,820,Tier A (Excellent),0.423,Debt Consolidation,17500,60,9.11,Disbursed,Active/Funded,Current (Good Standing),17208.33,152.04
APP-011399,CUST-011399,2023-03-07,Mobile App,27,Full-Time,Mortgage,45700,833,Tier A (Excellent),0.384,Debt Consolidation,14500,60,9.36,Lead Captured,Abandoned,Incomplete,0.0,3.0
APP-011400,CUST-011400,2022-04-24,Mobile App,34,Self-Employed,Rent,30541,761,Tier A (Excellent),0.248,Home Improvement,37000,60,8.64,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,30.54
APP-011401,CUST-011401,2022-06-13,Mobile App,40,Full-Time,Rent,66572,787,Tier A (Excellent),0.228,Home Improvement,24500,36,8.83,Disbursed,Active/Funded,Current (Good Standing),5444.44,141.1
APP-011402,CUST-011402,2023-04-30,Mobile App,49,Full-Time,Mortgage,29799,672,Tier C (Fair),0.185,Small Business,13000,36,15.42,Disbursed,Active/Funded,Current (Good Standing),6500.0,89.39
APP-011403,CUST-011403,2022-04-01,Mobile App,28,Full-Time,Own,79644,669,Tier C (Fair),0.19,Home Improvement,13000,60,14.84,Disbursed,Active/Funded,Current (Good Standing),6283.33,124.54
APP-011404,CUST-011404,2024-03-05,Direct Web,58,Full-Time,Rent,34160,666,Tier C (Fair),0.273,Personal,23500,36,14.99,Lead Captured,Abandoned,Incomplete,0.0,0.84
APP-011405,CUST-011405,2022-09-12,Broker Aggregator,31,Full-Time,Rent,32935,805,Tier A (Excellent),0.458,Debt Consolidation,15500,60,9.26,Credit Approved,Offer Declined,Offer_Rejected,0.0,90.87
APP-011406,CUST-011406,2023-02-16,Direct Web,31,Full-Time,Rent,141079,774,Tier A (Excellent),0.157,Home Improvement,11500,60,7.46,Application Submission,Doc Verification Failed,Rejected_Docs,0.0,27.09
